1.0	0.002	-0.00028968
1.0	0.004	-0.00029337
1.0	0.006	-0.00029710
1.0	0.008	-0.00030087
1.0	0.010	-0.00030469
1.0	0.012	-0.00030855
1.0	0.014	-0.00031245
1.0	0.016	-0.00031640
1.0	0.018	-0.00032039
1.0	0.020	-0.00032443
1.0	0.022	-0.00032851
1.0	0.024	-0.00033264
1.0	0.026	-0.00033681
1.0	0.028	-0.00034103
1.0	0.030	-0.00034530
1.0	0.032	-0.00034962
1.0	0.034	-0.00035398
1.0	0.036	-0.00035839
1.0	0.038	-0.00036285
1.0	0.040	-0.00036736
1.0	0.042	-0.00037192
1.0	0.044	-0.00037653
1.0	0.046	-0.00038119
1.0	0.048	-0.00038590
1.0	0.050	-0.00039067
1.0	0.052	-0.00039548
1.0	0.054	-0.00040035
1.0	0.056	-0.00040527
1.0	0.058	-0.00041024
1.0	0.060	-0.00041527
1.0	0.062	-0.00042036
1.0	0.064	-0.00042549
1.0	0.066	-0.00043069
1.0	0.068	-0.00043594
1.0	0.070	-0.00044124
1.0	0.072	-0.00044661
1.0	0.074	-0.00045203
1.0	0.076	-0.00045751
1.0	0.078	-0.00046305
1.0	0.080	-0.00046865
1.0	0.082	-0.00047430
1.0	0.084	-0.00048002
1.0	0.086	-0.00048580
1.0	0.088	-0.00049164
1.0	0.090	-0.00049754
1.0	0.092	-0.00050351
1.0	0.094	-0.00050954
1.0	0.096	-0.00051563
1.0	0.098	-0.00052178
1.0	0.100	-0.00052800
1.0	0.102	-0.00053429
1.0	0.104	-0.00054064
1.0	0.106	-0.00054706
1.0	0.108	-0.00055355
1.0	0.110	-0.00056010
1.0	0.112	-0.00056672
1.0	0.114	-0.00057342
1.0	0.116	-0.00058018
1.0	0.118	-0.00058701
1.0	0.120	-0.00059391
1.0	0.122	-0.00060088
1.0	0.124	-0.00060793
1.0	0.126	-0.00061505
1.0	0.128	-0.00062224
1.0	0.130	-0.00062950
1.0	0.132	-0.00063684
1.0	0.134	-0.00064426
1.0	0.136	-0.00065175
1.0	0.138	-0.00065932
1.0	0.140	-0.00066696
1.0	0.142	-0.00067468
1.0	0.144	-0.00068248
1.0	0.146	-0.00069037
1.0	0.148	-0.00069833
1.0	0.150	-0.00070637
1.0	0.152	-0.00071449
1.0	0.154	-0.00072269
1.0	0.156	-0.00073098
1.0	0.158	-0.00073935
1.0	0.160	-0.00074781
1.0	0.162	-0.00075635
1.0	0.164	-0.00076497
1.0	0.166	-0.00077369
1.0	0.168	-0.00078249
1.0	0.170	-0.00079137
1.0	0.172	-0.00080035
1.0	0.174	-0.00080941
1.0	0.176	-0.00081857
1.0	0.178	-0.00082781
1.0	0.180	-0.00083715
1.0	0.182	-0.00084658
1.0	0.184	-0.00085610
1.0	0.186	-0.00086572
1.0	0.188	-0.00087543
1.0	0.190	-0.00088524
1.0	0.192	-0.00089514
1.0	0.194	-0.00090514
1.0	0.196	-0.00091524
1.0	0.198	-0.00092544
1.0	0.200	-0.00093574
1.0	0.202	-0.00094614
1.0	0.204	-0.00095663
1.0	0.206	-0.00096724
1.0	0.208	-0.00097794
1.0	0.210	-0.00098875
1.0	0.212	-0.00099966
1.0	0.214	-0.00101068
1.0	0.216	-0.00102180
1.0	0.218	-0.00103304
1.0	0.220	-0.00104438
1.0	0.222	-0.00105583
1.0	0.224	-0.00106739
1.0	0.226	-0.00107906
1.0	0.228	-0.00109084
1.0	0.230	-0.00110274
1.0	0.232	-0.00111474
1.0	0.234	-0.00112687
1.0	0.236	-0.00113911
1.0	0.238	-0.00115147
1.0	0.240	-0.00116394
1.0	0.242	-0.00117653
1.0	0.244	-0.00118924
1.0	0.246	-0.00120208
1.0	0.248	-0.00121503
1.0	0.250	-0.00122811
1.0	0.252	-0.00124131
1.0	0.254	-0.00125464
1.0	0.256	-0.00126809
1.0	0.258	-0.00128166
1.0	0.260	-0.00129537
1.0	0.262	-0.00130921
1.0	0.264	-0.00132317
1.0	0.266	-0.00133727
1.0	0.268	-0.00135149
1.0	0.270	-0.00136585
1.0	0.272	-0.00138035
1.0	0.274	-0.00139498
1.0	0.276	-0.00140975
1.0	0.278	-0.00142465
1.0	0.280	-0.00143970
1.0	0.282	-0.00145488
1.0	0.284	-0.00147021
1.0	0.286	-0.00148567
1.0	0.288	-0.00150128
1.0	0.290	-0.00151704
1.0	0.292	-0.00153294
1.0	0.294	-0.00154899
1.0	0.296	-0.00156519
1.0	0.298	-0.00158154
1.0	0.300	-0.00159804
1.0	0.302	-0.00161469
1.0	0.304	-0.00163149
1.0	0.306	-0.00164845
1.0	0.308	-0.00166557
1.0	0.310	-0.00168284
1.0	0.312	-0.00170027
1.0	0.314	-0.00171787
1.0	0.316	-0.00173562
1.0	0.318	-0.00175354
1.0	0.320	-0.00177162
1.0	0.322	-0.00178987
1.0	0.324	-0.00180829
1.0	0.326	-0.00182687
1.0	0.328	-0.00184563
1.0	0.330	-0.00186456
1.0	0.332	-0.00188366
1.0	0.334	-0.00190293
1.0	0.336	-0.00192238
1.0	0.338	-0.00194201
1.0	0.340	-0.00196182
1.0	0.342	-0.00198181
1.0	0.344	-0.00200199
1.0	0.346	-0.00202235
1.0	0.348	-0.00204289
1.0	0.350	-0.00206362
1.0	0.352	-0.00208454
1.0	0.354	-0.00210566
1.0	0.356	-0.00212696
1.0	0.358	-0.00214846
1.0	0.360	-0.00217016
1.0	0.362	-0.00219206
1.0	0.364	-0.00221415
1.0	0.366	-0.00223645
1.0	0.368	-0.00225895
1.0	0.370	-0.00228166
1.0	0.372	-0.00230457
1.0	0.374	-0.00232770
1.0	0.376	-0.00235104
1.0	0.378	-0.00237459
1.0	0.380	-0.00239835
1.0	0.382	-0.00242234
1.0	0.384	-0.00244654
1.0	0.386	-0.00247097
1.0	0.388	-0.00249562
1.0	0.390	-0.00252050
1.0	0.392	-0.00254561
1.0	0.394	-0.00257094
1.0	0.396	-0.00259652
1.0	0.398	-0.00262232
1.0	0.400	-0.00264837
1.0	0.402	-0.00267465
1.0	0.404	-0.00270118
1.0	0.406	-0.00272796
1.0	0.408	-0.00275498
1.0	0.410	-0.00278225
1.0	0.412	-0.00280978
1.0	0.414	-0.00283756
1.0	0.416	-0.00286560
1.0	0.418	-0.00289390
1.0	0.420	-0.00292247
1.0	0.422	-0.00295130
1.0	0.424	-0.00298040
1.0	0.426	-0.00300977
1.0	0.428	-0.00303942
1.0	0.430	-0.00306935
1.0	0.432	-0.00309956
1.0	0.434	-0.00313006
1.0	0.436	-0.00316084
1.0	0.438	-0.00319192
1.0	0.440	-0.00322329
1.0	0.442	-0.00325495
1.0	0.444	-0.00328692
1.0	0.446	-0.00331920
1.0	0.448	-0.00335178
1.0	0.450	-0.00338467
1.0	0.452	-0.00341788
1.0	0.454	-0.00345141
1.0	0.456	-0.00348526
1.0	0.458	-0.00351944
1.0	0.460	-0.00355395
1.0	0.462	-0.00358880
1.0	0.464	-0.00362398
1.0	0.466	-0.00365951
1.0	0.468	-0.00369538
1.0	0.470	-0.00373161
1.0	0.472	-0.00376819
1.0	0.474	-0.00380514
1.0	0.476	-0.00384245
1.0	0.478	-0.00388013
1.0	0.480	-0.00391818
1.0	0.482	-0.00395661
1.0	0.484	-0.00399543
1.0	0.486	-0.00403464
1.0	0.488	-0.00407424
1.0	0.490	-0.00411424
1.0	0.492	-0.00415465
1.0	0.494	-0.00419547
1.0	0.496	-0.00423671
1.0	0.498	-0.00427837
1.0	0.500	-0.00432046
1.0	0.502	-0.00436298
1.0	0.504	-0.00440594
1.0	0.506	-0.00444935
1.0	0.508	-0.00449321
1.0	0.510	-0.00453753
1.0	0.512	-0.00458232
1.0	0.514	-0.00462757
1.0	0.516	-0.00467331
1.0	0.518	-0.00471954
1.0	0.520	-0.00476625
1.0	0.522	-0.00481347
1.0	0.524	-0.00486120
1.0	0.526	-0.00490944
1.0	0.528	-0.00495821
1.0	0.530	-0.00500751
1.0	0.532	-0.00505735
1.0	0.534	-0.00510774
1.0	0.536	-0.00515869
1.0	0.538	-0.00521020
1.0	0.540	-0.00526228
1.0	0.542	-0.00531495
1.0	0.544	-0.00536821
1.0	0.546	-0.00542207
1.0	0.548	-0.00547655
1.0	0.550	-0.00553165
1.0	0.552	-0.00558738
1.0	0.554	-0.00564375
1.0	0.556	-0.00570078
1.0	0.558	-0.00575847
1.0	0.560	-0.00581683
1.0	0.562	-0.00587589
1.0	0.564	-0.00593564
1.0	0.566	-0.00599610
1.0	0.568	-0.00605728
1.0	0.570	-0.00611919
1.0	0.572	-0.00618186
1.0	0.574	-0.00624528
1.0	0.576	-0.00630948
1.0	0.578	-0.00637446
1.0	0.580	-0.00644025
1.0	0.582	-0.00650685
1.0	0.584	-0.00657428
1.0	0.586	-0.00664256
1.0	0.588	-0.00671170
1.0	0.590	-0.00678171
1.0	0.592	-0.00685261
1.0	0.594	-0.00692442
1.0	0.596	-0.00699715
1.0	0.598	-0.00707083
1.0	0.600	-0.00714547
1.0	0.602	-0.00722108
1.0	0.604	-0.00729769
1.0	0.606	-0.00737531
1.0	0.608	-0.00745397
1.0	0.610	-0.00753368
1.0	0.612	-0.00761447
1.0	0.614	-0.00769634
1.0	0.616	-0.00777933
1.0	0.618	-0.00786346
1.0	0.620	-0.00794875
1.0	0.622	-0.00803522
1.0	0.624	-0.00812289
1.0	0.626	-0.00821179
1.0	0.628	-0.00830195
1.0	0.630	-0.00839338
1.0	0.632	-0.00848612
1.0	0.634	-0.00858018
1.0	0.636	-0.00867560
1.0	0.638	-0.00877241
1.0	0.640	-0.00887062
1.0	0.642	-0.00897028
1.0	0.644	-0.00907140
1.0	0.646	-0.00917403
1.0	0.648	-0.00927818
1.0	0.650	-0.00938390
1.0	0.652	-0.00949122
1.0	0.654	-0.00960015
1.0	0.656	-0.00971076
1.0	0.658	-0.00982305
1.0	0.660	-0.00993708
1.0	0.662	-0.01005287
1.0	0.664	-0.01017048
1.0	0.666	-0.01028993
1.0	0.668	-0.01041126
1.0	0.670	-0.01053452
1.0	0.672	-0.01065974
1.0	0.674	-0.01078696
