   50   35
  .50000E-01
  .15000E+00
  .25000E+00
  .35000E+00
  .45000E+00
  .55000E+00
  .65000E+00
  .75000E+00
  .85000E+00
  .95000E+00
  .10500E+01
  .11500E+01
  .12500E+01
  .13500E+01
  .14500E+01
  .15500E+01
  .16500E+01
  .17500E+01
  .18500E+01
  .19500E+01
  .20500E+01
  .21500E+01
  .22500E+01
  .23500E+01
  .24500E+01
  .25500E+01
  .26500E+01
  .27500E+01
  .28500E+01
  .29500E+01
  .30500E+01
  .31500E+01
  .32500E+01
  .33500E+01
  .34500E+01
  .35500E+01
  .36500E+01
  .37500E+01
  .38500E+01
  .39500E+01
  .40500E+01
  .41500E+01
  .42500E+01
  .43500E+01
  .44500E+01
  .45500E+01
  .46500E+01
  .47500E+01
  .48500E+01
  .49500E+01
     .56000E-02     .10000E-02
     .10300E-01     .50000E-02
     .15300E-01     .50000E-02
     .20300E-01     .50000E-02
     .25300E-01     .50000E-02
     .30300E-01     .50000E-02
     .35300E-01     .50000E-02
     .40300E-01     .50000E-02
     .45300E-01     .50000E-02
     .50300E-01     .50000E-02
     .55300E-01     .50000E-02
     .60300E-01     .50000E-02
     .65300E-01     .50000E-02
     .70300E-01     .50000E-02
     .75300E-01     .50000E-02
     .80300E-01     .50000E-02
     .85300E-01     .50000E-02
     .90300E-01     .50000E-02
     .95300E-01     .50000E-02
     .10030E+00     .50000E-02
     .10530E+00     .50000E-02
     .11280E+00     .10000E-01
     .12280E+00     .10000E-01
     .13280E+00     .10000E-01
     .14280E+00     .10000E-01
     .15280E+00     .10000E-01
     .16280E+00     .10000E-01
     .17280E+00     .10000E-01
     .18280E+00     .10000E-01
     .19280E+00     .10000E-01
     .20280E+00     .10000E-01
     .21280E+00     .10000E-01
     .22280E+00     .10000E-01
     .23280E+00     .10000E-01
     .24280E+00     .10000E-01
     .40138E+04     .32810E+04     .22713E+04     .13938E+04
     .80151E+03     .44925E+03     .24967E+03     .13831E+03
     .76379E+02     .41885E+02     .22946E+02     .12783E+02
     .71962E+01     .39643E+01     .21394E+01     .11922E+01
     .70025E+00     .41846E+00     .25689E+00     .17157E+00
     .12531E+00     .96823E-01     .77002E-01     .62006E-01
     .51560E-01     .44292E-01     .36621E-01     .28364E-01
     .22468E-01     .18848E-01     .14853E-01     .10421E-01
     .76224E-02     .66498E-02     .58085E-02     .43398E-02
     .30348E-02     .23226E-02     .17943E-02     .12410E-02
     .88178E-03     .75012E-03     .59433E-03     .35739E-03
     .23636E-03     .30753E-03     .34311E-03     .16201E-03
     .18776E-04     .32554E-04
     .00000E+00     .00000E+00     .00000E+00     .00000E+00
     .00000E+00     .00000E+00     .00000E+00     .00000E+00
     .00000E+00     .00000E+00     .00000E+00     .00000E+00
     .00000E+00     .00000E+00     .00000E+00     .00000E+00
     .00000E+00     .00000E+00     .00000E+00     .00000E+00
     .00000E+00     .00000E+00     .00000E+00     .00000E+00
     .00000E+00     .00000E+00     .00000E+00     .00000E+00
     .00000E+00     .00000E+00     .00000E+00     .00000E+00
     .00000E+00     .00000E+00     .00000E+00     .00000E+00
     .00000E+00     .00000E+00     .00000E+00     .00000E+00
     .00000E+00     .00000E+00     .00000E+00     .00000E+00
     .00000E+00     .00000E+00     .00000E+00     .00000E+00
     .00000E+00     .00000E+00
     .15163E+03     .11788E+03     .76618E+02     .46448E+02
     .27031E+02     .15127E+02     .82035E+01     .43952E+01
     .23573E+01     .12702E+01     .68348E+00     .36076E+00
     .18729E+00     .98282E-01     .53194E-01     .29734E-01
     .16558E-01     .88703E-02     .47469E-02     .28520E-02
     .19313E-02     .13037E-02     .82262E-03     .50829E-03
     .32887E-03     .22277E-03     .14874E-03     .96864E-04
