          50          35
    9.866    5.600  0.1261E-01  0.0000E+00   19.733    1.000
    9.866   10.300  0.2382E-02  0.3563E-02   19.733    5.000
    9.866   15.300  0.7343E-03  0.1098E-02   19.733    5.000
    9.866   20.300  0.2631E-03  0.3935E-03   19.733    5.000
    9.866   25.300  0.1097E-03  0.1641E-03   19.733    5.000
    9.866   30.300  0.5102E-04  0.7631E-04   19.733    5.000
    9.866   35.300  0.2566E-04  0.3838E-04   19.733    5.000
    9.866   40.300  0.1365E-04  0.2041E-04   19.733    5.000
    9.866   45.300  0.7606E-05  0.1138E-04   19.733    5.000
    9.866   50.300  0.4437E-05  0.6637E-05   19.733    5.000
    9.866   55.300  0.2686E-05  0.4018E-05   19.733    5.000
    9.866   60.300  0.1685E-05  0.2521E-05   19.733    5.000
    9.866   65.300  0.1084E-05  0.1621E-05   19.733    5.000
    9.866   70.300  0.7096E-06  0.1061E-05   19.733    5.000
    9.866   75.300  0.4694E-06  0.7021E-06   19.733    5.000
    9.866   80.300  0.3142E-06  0.4699E-06   19.733    5.000
    9.866   85.300  0.2123E-06  0.3176E-06   19.733    5.000
    9.866   90.300  0.1459E-06  0.2183E-06   19.733    5.000
    9.866   95.300  0.1021E-06  0.1527E-06   19.733    5.000
    9.866  100.300  0.7318E-07  0.1095E-06   19.733    5.000
    9.866  105.300  0.5323E-07  0.7962E-07   19.733    5.000
    9.866  112.800  0.6849E-07  0.1025E-06   19.733   10.000
    9.866  122.800  0.3920E-07  0.5864E-07   19.733   10.000
    9.866  132.800  0.2330E-07  0.3485E-07   19.733   10.000
    9.866  142.800  0.1444E-07  0.2160E-07   19.733   10.000
    9.866  152.800  0.9486E-08  0.1419E-07   19.733   10.000
    9.866  162.800  0.6599E-08  0.9870E-08   19.733   10.000
    9.866  172.800  0.4813E-08  0.7199E-08   19.733   10.000
    9.866  182.800  0.3617E-08  0.5410E-08   19.733   10.000
    9.866  192.800  0.2790E-08  0.4173E-08   19.733   10.000
    9.866  202.800  0.2186E-08  0.3269E-08   19.733   10.000
    9.866  212.800  0.1736E-08  0.2596E-08   19.733   10.000
    9.866  222.800  0.1392E-08  0.2082E-08   19.733   10.000
    9.866  232.800  0.1134E-08  0.1696E-08   19.733   10.000
    9.866  242.800  0.9380E-09  0.1403E-08   19.733   10.000
   29.599    5.600  0.9277E-01  0.0000E+00   19.733    1.000
   29.599   10.300  0.1666E-01  0.2670E-01   19.733    5.000
   29.599   15.300  0.5724E-02  0.9171E-02   19.733    5.000
   29.599   20.300  0.2179E-02  0.3492E-02   19.733    5.000
   29.599   25.300  0.9456E-03  0.1515E-02   19.733    5.000
   29.599   30.300  0.4518E-03  0.7238E-03   19.733    5.000
   29.599   35.300  0.2319E-03  0.3715E-03   19.733    5.000
   29.599   40.300  0.1252E-03  0.2006E-03   19.733    5.000
   29.599   45.300  0.7067E-04  0.1132E-03   19.733    5.000
   29.599   50.300  0.4165E-04  0.6673E-04   19.733    5.000
   29.599   55.300  0.2542E-04  0.4073E-04   19.733    5.000
   29.599   60.300  0.1606E-04  0.2574E-04   19.733    5.000
   29.599   65.300  0.1039E-04  0.1665E-04   19.733    5.000
   29.599   70.300  0.6841E-05  0.1096E-04   19.733    5.000
   29.599   75.300  0.4545E-05  0.7282E-05   19.733    5.000
   29.599   80.300  0.3055E-05  0.4895E-05   19.733    5.000
   29.599   85.300  0.2072E-05  0.3320E-05   19.733    5.000
   29.599   90.300  0.1429E-05  0.2289E-05   19.733    5.000
   29.599   95.300  0.1003E-05  0.1607E-05   19.733    5.000
   29.599  100.300  0.7206E-06  0.1155E-05   19.733    5.000
   29.599  105.300  0.5254E-06  0.8418E-06   19.733    5.000
   29.599  112.800  0.6783E-06  0.1087E-05   19.733   10.000
   29.599  122.800  0.3897E-06  0.6244E-06   19.733   10.000
   29.599  132.800  0.2323E-06  0.3723E-06   19.733   10.000
   29.599  142.800  0.1445E-06  0.2315E-06   19.733   10.000
   29.599  152.800  0.9513E-07  0.1524E-06   19.733   10.000
   29.599  162.800  0.6633E-07  0.1063E-06   19.733   10.000
   29.599  172.800  0.4848E-07  0.7767E-07   19.733   10.000
   29.599  182.800  0.3650E-07  0.5848E-07   19.733   10.000
   29.599  192.800  0.2820E-07  0.4519E-07   19.733   10.000
   29.599  202.800  0.2213E-07  0.3546E-07   19.733   10.000
   29.599  212.800  0.1760E-07  0.2820E-07   19.733   10.000
   29.599  222.800  0.1414E-07  0.2265E-07   19.733   10.000
   29.599  232.800  0.1153E-07  0.1847E-07   19.733   10.000
   29.599  242.800  0.9549E-08  0.1530E-07   19.733   10.000
   49.332    5.600  0.1784      0.0000E+00   19.733    1.000
   49.332   10.300  0.3009E-01  0.5144E-01   19.733    5.000
   49.332   15.300  0.1279E-01  0.2186E-01   19.733    5.000
   49.332   20.300  0.5405E-02  0.9239E-02   19.733    5.000
   49.332   25.300  0.2483E-02  0.4244E-02   19.733    5.000
   49.332   30.300  0.1226E-02  0.2096E-02   19.733    5.000
   49.332   35.300  0.6399E-03  0.1094E-02   19.733    5.000
   49.332   40.300  0.3509E-03  0.5998E-03   19.733    5.000
   49.332   45.300  0.2009E-03  0.3435E-03   19.733    5.000
   49.332   50.300  0.1194E-03  0.2041E-03   19.733    5.000
