 0.10000E+02
   2.5   0.000E+00   7.5   0.645E-08  12.5   0.103E-07  17.5   0.160E-07
  22.5   0.218E-07  27.5   0.322E-07  32.5   0.313E-07  37.5   0.352E-07
  42.5   0.464E-07  47.5   0.456E-07  52.5   0.312E-07  57.5   0.196E-07
  62.5   0.118E-07  67.5   0.816E-08  72.5   0.558E-08  77.5   0.413E-08
  82.5   0.329E-08  87.5   0.261E-08  92.5   0.212E-08  97.5   0.177E-08
 102.5   0.150E-08 107.5   0.128E-08 112.5   0.110E-08 117.5   0.962E-09
 122.5   0.841E-10 127.5   0.700E-10 132.5   0.544E-10 137.5   0.385E-10
 142.5   0.241E-10 147.5   0.121E-10 152.5   0.374E-11 157.5   0.171E-11
 162.5   0.155E-11 167.5   0.107E-11 172.5   0.569E-12 177.5   0.219E-12
 182.5   0.137E-13 187.5   0.000E+00 192.5   0.000E+00 197.5   0.000E+00
 202.5   0.000E+00 207.5   0.161E-15 212.5   0.370E-16 217.5   0.000E+00
 222.5   0.000E+00 227.5   0.000E+00 232.5   0.000E+00 237.5   0.000E+00
 242.5   0.000E+00 247.5   0.000E+00 252.5   0.000E+00 257.5   0.000E+00
 262.5   0.000E+00 267.5   0.000E+00 272.5   0.000E+00 277.5   0.000E+00
 282.5   0.000E+00 287.5   0.000E+00 292.5   0.000E+00 297.5   0.000E+00
 302.5   0.000E+00 307.5   0.000E+00 312.5   0.000E+00 317.5   0.000E+00
 322.5   0.000E+00 327.5   0.000E+00 332.5   0.000E+00 337.5   0.000E+00
 342.5   0.000E+00 347.5   0.000E+00 352.5   0.000E+00 357.5   0.000E+00
 362.5   0.000E+00 367.5   0.000E+00 372.5   0.000E+00 377.5   0.000E+00
 382.5   0.000E+00 387.5   0.000E+00 392.5   0.000E+00 397.5   0.000E+00
 0.30000E+02
   2.5   0.000E+00   7.5   0.143E-07  12.5   0.153E-07  17.5   0.251E-07
  22.5   0.229E-07  27.5   0.275E-07  32.5   0.295E-07  37.5   0.355E-07
  42.5   0.450E-07  47.5   0.427E-07  52.5   0.292E-07  57.5   0.181E-07
  62.5   0.111E-07  67.5   0.744E-08  72.5   0.527E-08  77.5   0.391E-08
  82.5   0.304E-08  87.5   0.242E-08  92.5   0.198E-08  97.5   0.165E-08
 102.5   0.140E-08 107.5   0.120E-08 112.5   0.103E-08 117.5   0.901E-09
 122.5   0.841E-10 127.5   0.687E-10 132.5   0.483E-10 137.5   0.303E-10
 142.5   0.176E-10 147.5   0.815E-11 152.5   0.157E-11 157.5   0.109E-13
