          65          15
    9.866    5.500  0.8436E-02  0.3184E-25   19.733    1.000
    9.866    8.551  0.1624E-02  0.6001E-02   19.733    4.002
    9.866   13.950  0.1862E-03  0.6292E-03   19.733    4.750
    9.866   20.200  0.5050E-04  0.1693E-03   19.733    8.750
    9.866   27.700  0.6882E-05  0.2269E-04   19.733    7.500
    9.866   37.700  0.1792E-05  0.5289E-05   19.733   10.000
    9.866   47.700  0.5612E-06  0.1258E-05   19.733   10.000
    9.866   57.700  0.2462E-06  0.3531E-06   19.733   10.000
    9.866   67.700  0.2154E-06  0.1626E-06   19.733   15.000
    9.866   87.700  0.1432E-06  0.2133E-07   19.733   20.000
    9.866  107.700  0.8745E-07  0.1292E-08   19.733   22.500
    9.866  132.700  0.5685E-07  0.5917E-09   19.733   25.000
    9.866  157.700  0.3131E-07  0.1277E-08   19.733   25.000
    9.866  182.700  0.2183E-07  0.1346E-08   19.733   25.000
    9.866  207.700  0.1190E-07  0.1111E-08   19.733   25.000
   29.599    5.500  0.5806E-01  0.2866E-24   19.733    1.000
   29.599    8.551  0.1216E-01  0.4472E-01   19.733    4.002
   29.599   13.950  0.1516E-02  0.5080E-02   19.733    4.750
   29.599   20.200  0.4277E-03  0.1419E-02   19.733    8.750
   29.599   27.700  0.6005E-04  0.1960E-03   19.733    7.500
   29.599   37.700  0.1587E-04  0.4658E-04   19.733   10.000
   29.599   47.700  0.5015E-05  0.1130E-04   19.733   10.000
   29.599   57.700  0.2205E-05  0.3246E-05   19.733   10.000
   29.599   67.700  0.1918E-05  0.1544E-05   19.733   15.000
   29.599   87.700  0.1257E-05  0.2337E-06   19.733   20.000
   29.599  107.700  0.7703E-06  0.3560E-07   19.733   22.500
   29.599  132.700  0.4954E-06  0.1242E-07   19.733   25.000
   29.599  157.700  0.2752E-06  0.1605E-07   19.733   25.000
   29.599  182.700  0.1887E-06  0.1318E-07   19.733   25.000
   29.599  207.700  0.1049E-06  0.1124E-07   19.733   25.000
   49.332    5.500  0.1036      0.7961E-24   19.733    1.000
   49.332    8.551  0.2417E-01  0.8807E-01   19.733    4.002
   49.332   13.950  0.3472E-02  0.1144E-01   19.733    4.750
   49.332   20.200  0.1057E-02  0.3436E-02   19.733    8.750
   49.332   27.700  0.1571E-03  0.5022E-03   19.733    7.500
   49.332   37.700  0.4294E-04  0.1244E-03   19.733   10.000
   49.332   47.700  0.1378E-04  0.3129E-04   19.733   10.000
   49.332   57.700  0.6103E-05  0.9375E-05   19.733   10.000
   49.332   67.700  0.5270E-05  0.4707E-05   19.733   15.000
   49.332   87.700  0.3391E-05  0.8717E-06   19.733   20.000
   49.332  107.700  0.2093E-05  0.1936E-06   19.733   22.500
   49.332  132.700  0.1338E-05  0.7053E-07   19.733   25.000
   49.332  157.700  0.7593E-06  0.5730E-07   19.733   25.000
   49.332  182.700  0.5146E-06  0.4263E-07   19.733   25.000
   49.332  207.700  0.2998E-06  0.3361E-07   19.733   25.000
   69.064    5.500  0.1171      0.1560E-23   19.733    1.000
   69.064    8.551  0.3092E-01  0.1112       19.733    4.002
   69.064   13.950  0.5284E-02  0.1703E-01   19.733    4.750
   69.064   20.200  0.1774E-02  0.5610E-02   19.733    8.750
   69.064   27.700  0.2844E-03  0.8830E-03   19.733    7.500
   69.064   37.700  0.8139E-04  0.2312E-03   19.733   10.000
   69.064   47.700  0.2668E-04  0.6099E-04   19.733   10.000
   69.064   57.700  0.1192E-04  0.1926E-04   19.733   10.000
   69.064   67.700  0.1022E-04  0.1031E-04   19.733   15.000
   69.064   87.700  0.6451E-05  0.2297E-05   19.733   20.000
   69.064  107.700  0.4010E-05  0.6245E-06   19.733   22.500
   69.064  132.700  0.2562E-05  0.2386E-06   19.733   25.000
   69.064  157.700  0.1490E-05  0.1437E-06   19.733   25.000
   69.064  182.700  0.1006E-05  0.9976E-07   19.733   25.000
   69.064  207.700  0.6161E-06  0.7103E-07   19.733   25.000
   88.797    5.500  0.1080      0.2579E-23   19.733    1.000
   88.797    8.551  0.3154E-01  0.1118       19.733    4.002
   88.797   13.950  0.6428E-02  0.2020E-01   19.733    4.750
   88.797   20.200  0.2419E-02  0.7399E-02   19.733    8.750
   88.797   27.700  0.4273E-03  0.1278E-02   19.733    7.500
   88.797   37.700  0.1293E-03  0.3578E-03   19.733   10.000
   88.797   47.700  0.4351E-04  0.9994E-04   19.733   10.000
   88.797   57.700  0.1961E-04  0.3344E-04   19.733   10.000
   88.797   67.700  0.1668E-04  0.1908E-04   19.733   15.000
   88.797   87.700  0.1034E-04  0.4948E-05   19.733   20.000
   88.797  107.700  0.6465E-05  0.1549E-05   19.733   22.500
   88.797  132.700  0.4136E-05  0.5953E-06   19.733   25.000
   88.797  157.700  0.2466E-05  0.3119E-06   19.733   25.000
   88.797  182.700  0.1667E-05  0.1978E-06   19.733   25.000
   88.797  207.700  0.1068E-05  0.1316E-06   19.733   25.000
  108.530    5.500  0.8606E-01  0.3853E-23   19.733    1.000
  108.530    8.551  0.2735E-01  0.9516E-01   19.733    4.002
  108.530   13.950  0.6762E-02  0.2063E-01   19.733    4.750
  108.530   20.200  0.2903E-02  0.8552E-02   19.733    8.750
  108.530   27.700  0.5729E-03  0.1644E-02   19.733    7.500
  108.530   37.700  0.1848E-03  0.4966E-03   19.733   10.000
  108.530   47.700  0.6399E-04  0.1474E-03   19.733   10.000
  108.530   57.700  0.2907E-04  0.5222E-04   19.733   10.000
  108.530   67.700  0.2454E-04  0.3158E-04   19.733   15.000
