    0.07885  6.4486 -3.4132  0.8941 -0.0000 -0.0000 -0.1384 -0.0217  0.0000  0.0000 -0.0000 -0.0000  0.0000 -0.8149  0.7509  0.4474  0.0000 -0.0000
    0.05945  8.0007 -3.9817  0.9900  0.0000 -0.0000  0.0500 -0.0339  0.0000  0.0000 -0.0000  0.0000 -0.0000  0.2783 -0.2601 -0.1369  0.0000  0.0000
    0.05426  8.2579 -3.7127  0.8238  0.0000 -0.0000  0.2035 -0.2542  0.0000  0.0000 -0.0000  0.0000 -0.0000  1.1891 -1.1299 -0.5067  0.0000  0.0000
    0.05402  7.8448 -3.0226  0.5631  0.0000 -0.0000  0.2763 -0.5190  0.0000  0.0000 -0.0000  0.0000 -0.0000  1.8305 -1.7681 -0.6430  0.0000  0.0000
    0.05601  7.1953 -2.1711  0.3095  0.0000 -0.0000  0.2654 -0.7475  0.0000  0.0000 -0.0000  0.0000 -0.0000  2.2132 -2.1699 -0.5878  0.0000  0.0000
    0.05895  6.5349 -1.1621  0.0953  0.0000 -0.0000  0.1725 -0.9251  0.0000  0.0000 -0.0000  0.0000 -0.0000  2.4253 -2.4098 -0.3677  0.0000  0.0000
    0.13863  4.1783 -2.7344  0.8798 -0.0000 -0.0000 -0.1444 -0.0075  0.0000  0.0000 -0.0000 -0.0000  0.0000 -0.6937  0.6145  0.4752  0.0000 -0.0000
    0.10083  5.2949 -3.2461  0.9944  0.0000 -0.0000  0.0376 -0.0279  0.0000  0.0000 -0.0000  0.0000 -0.0000  0.1675 -0.1519 -0.1016  0.0000  0.0000
    0.08971  5.5165 -3.0716  0.8412  0.0000 -0.0000  0.1977 -0.2510  0.0000  0.0000 -0.0000  0.0000 -0.0000  0.9148 -0.8500 -0.4789  0.0000  0.0000
    0.08770  5.2465 -2.5263  0.5817  0.0000 -0.0000  0.2793 -0.5184  0.0000  0.0000 -0.0000  0.0000 -0.0000  1.4548 -1.3844 -0.6268  0.0000  0.0000
    0.08987  4.7892 -1.8252  0.3219  0.0000 -0.0000  0.2733 -0.7483  0.0000  0.0000 -0.0000  0.0000 -0.0000  1.7812 -1.7319 -0.5800  0.0000  0.0000
    0.09387  4.3136 -0.9799  0.0995  0.0000 -0.0000  0.1794 -0.9257  0.0000  0.0000 -0.0000  0.0000 -0.0000  1.9627 -1.9449 -0.3649  0.0000  0.0000
    0.18762  3.2186 -2.3781  0.8576 -0.0000 -0.0000 -0.1537 -0.0030  0.0000  0.0000 -0.0000 -0.0000  0.0000 -0.6594  0.5686  0.5143  0.0000 -0.0000
    0.13114  4.2088 -2.8997  0.9987  0.0000 -0.0000  0.0179 -0.0134  0.0000  0.0000 -0.0000  0.0000 -0.0000  0.0705 -0.0627 -0.0483  0.0000  0.0000
    0.11299  4.4841 -2.8114  0.8675  0.0000 -0.0000  0.1836 -0.2295  0.0000  0.0000 -0.0000  0.0000 -0.0000  0.7486 -0.6855 -0.4413  0.0000  0.0000
    0.10785  4.3225 -2.3549  0.6120  0.0000 -0.0000  0.2766 -0.4998  0.0000  0.0000 -0.0000  0.0000 -0.0000  1.2652 -1.1925 -0.6130  0.0000  0.0000
    0.10880  3.9659 -1.7208  0.3429  0.0000 -0.0000  0.2786 -0.7374  0.0000  0.0000 -0.0000  0.0000 -0.0000  1.5901 -1.5378 -0.5819  0.0000  0.0000
    0.11254  3.5700 -0.9298  0.1068  0.0000 -0.0000  0.1858 -0.9224  0.0000  0.0000 -0.0000  0.0000 -0.0000  1.7760 -1.7570 -0.3711  0.0000  0.0000
    0.22737  2.6689 -2.1422  0.8325 -0.0000 -0.0000 -0.1628 -0.0027  0.0000  0.0000 -0.0000 -0.0000  0.0000 -0.6484  0.5492  0.5540  0.0000 -0.0000
    0.15301  3.6060 -2.6855  0.9999  0.0000 -0.0000 -0.0036  0.0026  0.0000  0.0000 -0.0000  0.0000 -0.0000 -0.0131  0.0115  0.0098  0.0000  0.0000
    0.12748  3.9489 -2.6761  0.8946  0.0000 -0.0000  0.1656 -0.2015  0.0000  0.0000 -0.0000  0.0000 -0.0000  0.6237 -0.5657 -0.3989  0.0000  0.0000
    0.11849  3.8833 -2.2915  0.6462  0.0000 -0.0000  0.2703 -0.4734  0.0000  0.0000 -0.0000  0.0000 -0.0000  1.1406 -1.0686 -0.5987  0.0000  0.0000
    0.11742  3.6032 -1.6989  0.3679  0.0000 -0.0000  0.2818 -0.7209  0.0000  0.0000 -0.0000  0.0000 -0.0000  1.4827 -1.4291 -0.5873  0.0000  0.0000
    0.12009  3.2588 -0.9260  0.1157  0.0000 -0.0000  0.1916 -0.9172  0.0000  0.0000 -0.0000  0.0000 -0.0000  1.6867 -1.6669 -0.3813  0.0000  0.0000
    0.26010  2.3002 -1.9657  0.8065 -0.0000 -0.0000 -0.1710 -0.0052  0.0000  0.0000 -0.0000 -0.0000  0.0000 -0.6448  0.5398  0.5912  0.0000 -0.0000
    0.16907  3.2072 -2.5300  0.9975  0.0000 -0.0000 -0.0250  0.0177  0.0000  0.0000 -0.0000  0.0000 -0.0000 -0.0864  0.0751  0.0688  0.0000  0.0000
    0.13624  3.6180 -2.5937  0.9198  0.0000 -0.0000  0.1453 -0.1712  0.0000  0.0000 -0.0000  0.0000 -0.0000  0.5186 -0.4678 -0.3530  0.0000  0.0000
    0.12311  3.6450 -2.2759  0.6820  0.0000 -0.0000  0.2611 -0.4425  0.0000  0.0000 -0.0000  0.0000 -0.0000  1.0445 -0.9751 -0.5824  0.0000  0.0000
    0.11958  3.4361 -1.7166  0.3955  0.0000 -0.0000  0.2832 -0.7006  0.0000  0.0000 -0.0000  0.0000 -0.0000  1.4132 -1.3595 -0.5939  0.0000  0.0000
    0.12071  3.1354 -0.9457  0.1259  0.0000 -0.0000  0.1968 -0.9105  0.0000  0.0000 -0.0000  0.0000 -0.0000  1.6438 -1.6235 -0.3939  0.0000  0.0000
    0.28768  2.0282 -1.8236  0.7805 -0.0000 -0.0000 -0.1779 -0.0095  0.0000  0.0000 -0.0000 -0.0000  0.0000 -0.6430  0.5345  0.6251  0.0000 -0.0000
    0.18126  2.9117 -2.4045  0.9915 -0.0000 -0.0000 -0.0454  0.0307  0.0000  0.0000 -0.0000 -0.0000  0.0000 -0.1508  0.1305  0.1266  0.0000 -0.0000
    0.14139  3.3856 -2.5356  0.9421  0.0000 -0.0000  0.1237 -0.1407  0.0000  0.0000 -0.0000  0.0000 -0.0000  0.4250 -0.3823 -0.3044  0.0000  0.0000
    0.12407  3.5044 -2.2840  0.7181  0.0000 -0.0000  0.2496 -0.4088  0.0000  0.0000 -0.0000  0.0000 -0.0000  0.9622 -0.8966 -0.5632  0.0000  0.0000
    0.11790  3.3690 -1.7567  0.4251  0.0000 -0.0000  0.2831 -0.6773  0.0000  0.0000 -0.0000  0.0000 -0.0000  1.3626 -1.3097 -0.6004  0.0000  0.0000
    0.11727  3.1130 -0.9804  0.1372  0.0000 -0.0000  0.2017 -0.9025  0.0000  0.0000 -0.0000  0.0000 -0.0000  1.6264 -1.6059 -0.4082  0.0000  0.0000
