      0.297962463   -0.0611467191    0.0339080302     0.642452092 10000
      -1.53978439    0.0241399497   -0.0113252119    -0.203871209 01000
   0.000146391075     -0.79142537     0.299462071  0.000407546402 00100
   -0.00137666428      1.66165626     -1.89523169  -0.00246506868 00010
      0.372118861   -0.0395296202     0.041521701     0.967337262 00001
     -0.695012464     0.176766448    -0.106368681     -1.55461343 20000
       3.88101451    -0.935342129     0.601195805      10.8029008 11000
      -1.88477761      0.21553956     -0.31538383     -5.21863477 02000
     0.0142291812      3.97681705    -0.766984749    0.0166510491 10100
    -0.0806303341     -2.52802396     0.532229421    -0.125646536 01100
   -0.00740386963   0.00178889074  -0.00368357477   -0.0210549338 00200
    -0.0724911568     -41.5606244      7.82198555    -0.127848751 10010
      0.350079787      24.5896617     -4.42033274     0.650078867 01010
      0.240557977    -0.121056508    0.0709407464     0.577177789 00110
      -2.80076054      7.23794299     -1.65946721     -4.80346338 10001
         6.641076     -29.2996811       6.4123627       16.611861 01001
       0.70048584      6.05985927     -1.11212821      1.41252953 00101
      -1.25069345     0.451384097    -0.238074673      -2.7260814 00020
     -0.925055806     -68.1714597      12.8685904     -2.39913621 00011
      -14.7701001      27.3928786     -6.71351021     -28.5786816 00002
       5.14092887    -0.434967689     0.562033479      10.0555331 30000
      -46.5535488      3.35997645       -5.107465     -100.288844 21000
       123.408943     -6.07807461      13.3567811      302.930256 12000
      -90.4114279      2.67391339     -9.29485625     -223.337232 03000
     -0.164480555     -12.3464756      2.38329334    -0.265084728 20100
      0.909619034      61.0420404     -11.2803802      1.73831407 11100
     -0.218350142     -23.6514415      3.28552473     -1.08574247 02100
       1.16713643    0.0655514389     0.114953907      2.95812206 10200
       -5.7326223   -0.0277559309    -0.528883801     -14.7374278 01200
    -0.0345903622     -2.70416556     0.502198415    -0.045971971 00300
       1.77747026      170.266388     -32.8462279       2.8560976 20010
      -10.2074715     -995.494729      187.536918     -19.1207158 11010
       6.88434323      1087.16786      -202.28152      16.6010952 02010
      -17.4382846     -3.46290558     -1.34813882     -48.4112608 10110
