         0.            0.            0.            0.     0.6833423E-13 000000
   1.000000            0.            0.            0.            0.     100000
  0.2155000      1.000000            0.            0.            0.     010000
         0.            0.      1.000000            0.            0.     001000
         0.            0.     0.2155000      1.000000            0.     000100
         0.            0.            0.            0.      1.000000     000010
         0.            0.            0.            0.    -0.1077500E-03 020000
         0.            0.            0.            0.    -0.1077500E-03 000200
         0.            0.            0.            0.     0.2693750E-10 040000
         0.            0.            0.            0.     0.5387500E-10 020200
         0.            0.            0.            0.     0.2693750E-10 000400
 ------------------------------------------------------------------------------
         0.            0.            0.            0.     0.1398881E-13 000000
  0.7838389     -3.218536            0.            0.            0.     100000
  0.1176905     0.7925214            0.            0.            0.     010000
         0.            0.      1.234337      3.764401            0.     001000
         0.            0.     0.1345790      1.220582            0.     000100
         0.            0.            0.            0.      1.000000     000010
         0.            0.            0.            0.    -0.2319924E-03 200000
         0.            0.            0.            0.     0.1948990E-03 110000
         0.            0.            0.            0.    -0.5522636E-04 020000
         0.            0.            0.            0.    -0.2818598E-03 002000
         0.            0.            0.            0.    -0.2589229E-03 001100
  0.2073760E-02 0.2958964E-01        0.            0.            0.     100001
  0.8175559E-04 0.2010344E-02        0.            0.            0.     010001
         0.            0.    -0.2437332E-02-0.4051025E-01        0.     001001
         0.            0.            0.            0.    -0.7215982E-04 000200
         0.            0.    -0.8714455E-04-0.2272404E-02        0.     000101
  0.1514270E-05-0.2136413E-04        0.            0.            0.     300000
 -0.1976731E-06 0.6418845E-05        0.            0.            0.     210000
 -0.2457254E-06-0.2708675E-05        0.            0.            0.     120000
 -0.1113534E-07-0.2442631E-06        0.            0.            0.     030000
         0.            0.    -0.6820147E-05 0.3899179E-05        0.     201000
         0.            0.    -0.2318372E-05-0.2683584E-04        0.     111000
         0.            0.     0.1026883E-06 0.1318528E-05        0.     021000
  0.5672690E-05-0.3790115E-04        0.            0.            0.     102000
 -0.5670730E-06-0.5846589E-07        0.            0.            0.     012000
         0.            0.    -0.1746232E-05 0.2176351E-04        0.     003000
         0.            0.     0.1204150E-05 0.1503778E-04        0.     200100
         0.            0.    -0.2289433E-06-0.3398077E-05        0.     110100
         0.            0.    -0.4962940E-08-0.1235730E-06        0.     020100
  0.1065298E-05-0.3278370E-05        0.            0.            0.     101100
  0.2277752E-06 0.3357263E-05        0.            0.            0.     011100
         0.            0.     0.1928191E-05 0.3540002E-04        0.     002100
         0.            0.            0.            0.     0.4412974E-05 200001
         0.            0.            0.            0.    -0.1664129E-05 110001
         0.            0.            0.            0.    -0.7125497E-07 020001
         0.            0.            0.            0.     0.5910266E-05 002001
 -0.1294503E-06-0.2244702E-05        0.            0.            0.     100200
  0.4069465E-08 0.8959059E-07        0.            0.            0.     010200
         0.            0.     0.4358193E-06 0.8865752E-05        0.     001200
         0.            0.            0.            0.     0.2946716E-05 001101
 -0.1987396E-04-0.2705911E-03        0.            0.            0.     100002
 -0.8041967E-06-0.1946442E-04        0.            0.            0.     010002
         0.            0.     0.2532866E-04 0.4344661E-03        0.     001002
         0.            0.     0.1539240E-07 0.4239121E-06        0.     000300
         0.            0.            0.            0.     0.9899234E-07 000201
         0.            0.     0.8850241E-06 0.2339518E-04        0.     000102
         0.            0.            0.            0.    -0.9569152E-09 400000
         0.            0.            0.            0.    -0.1927928E-08 310000
         0.            0.            0.            0.    -0.2164455E-10 220000
         0.            0.            0.            0.     0.1154144E-09 130000
         0.            0.            0.            0.     0.2208850E-10 040000
         0.            0.            0.            0.     0.1550488E-08 202000
         0.            0.            0.            0.    -0.2363566E-08 112000
         0.            0.            0.            0.     0.4235809E-09 022000
         0.            0.            0.            0.    -0.4524420E-09 004000
         0.            0.            0.            0.     0.6332653E-08 201100
         0.            0.            0.            0.     0.1987708E-08 111100
         0.            0.            0.            0.    -0.2000636E-09 021100
         0.            0.            0.            0.    -0.1968226E-08 003100
 -0.2670344E-08 0.5443016E-06        0.            0.            0.     300001
 -0.3192261E-08-0.1408938E-06        0.            0.            0.     210001
  0.1721656E-08 0.6564280E-08        0.            0.            0.     120001
  0.9336048E-10 0.1739334E-08        0.            0.            0.     030001
         0.            0.     0.6110107E-07-0.2630261E-06        0.     201001
         0.            0.     0.2844426E-07 0.3785083E-06        0.     111001
         0.            0.    -0.9083796E-09-0.9374688E-08        0.     021001
 -0.3711969E-07 0.9902661E-06        0.            0.            0.     102001
  0.2811910E-08-0.5963596E-07        0.            0.            0.     012001
         0.            0.     0.2574797E-08-0.7725753E-06        0.     003001
         0.            0.            0.            0.    -0.1441763E-08 200200
         0.            0.            0.            0.     0.2604410E-09 110200
         0.            0.            0.            0.     0.3312202E-10 020200
         0.            0.            0.            0.    -0.2708864E-08 002200
         0.            0.    -0.1548114E-07-0.2361231E-06        0.     200101
         0.            0.     0.2252127E-08 0.3219649E-07        0.     110101
         0.            0.     0.5296611E-10 0.1343272E-08        0.     020101
 -0.3371789E-08 0.2247088E-06        0.            0.            0.     101101
 -0.2223789E-08-0.3107360E-07        0.            0.            0.     011101
         0.            0.    -0.3216312E-07-0.7366992E-06        0.     002101
         0.            0.            0.            0.    -0.6289767E-07 200002
         0.            0.            0.            0.     0.1395874E-07 110002
         0.            0.            0.            0.     0.6499144E-09 020002
         0.            0.            0.            0.    -0.9287534E-07 002002
         0.            0.            0.            0.    -0.3707287E-09 001300
  0.1442249E-08 0.2782354E-07        0.            0.            0.     100201
 -0.3506099E-10-0.6607365E-09        0.            0.            0.     010201
         0.            0.    -0.5553380E-08-0.1316835E-06        0.     001201
         0.            0.            0.            0.    -0.3323979E-07 001102
  0.1902504E-06 0.2459296E-05        0.            0.            0.     100003
  0.7908775E-08 0.1883082E-06        0.            0.            0.     010003
         0.            0.    -0.2629986E-06-0.4645395E-05        0.     001003
         0.            0.            0.            0.     0.3514410E-11 000400
         0.            0.    -0.1788079E-09-0.5356996E-08        0.     000301
         0.            0.            0.            0.    -0.1066251E-08 000202
         0.            0.    -0.8986358E-08-0.2407160E-06        0.     000103
 -0.3213211E-10-0.5896236E-09        0.            0.            0.     500000
 -0.5878195E-11 0.3739915E-10        0.            0.            0.     410000
 -0.7962557E-12-0.3504100E-10        0.            0.            0.     320000
  0.2580821E-12 0.8040712E-11        0.            0.            0.     230000
  0.3330679E-13 0.1699940E-11        0.            0.            0.     140000
         0.            0.    -0.2163463E-09-0.2123126E-08        0.     401000
         0.            0.    -0.1483573E-10-0.3226248E-09        0.     311000
         0.            0.    -0.1658000E-11 0.5922966E-10        0.     221000
         0.            0.    -0.4349057E-12-0.3373950E-11        0.     131000
         0.            0.    -0.4705916E-13-0.9228834E-12        0.     041000
 -0.3955681E-09-0.3796898E-08        0.            0.            0.     302000
 -0.3101262E-10 0.1035792E-09        0.            0.            0.     212000
 -0.5644668E-12-0.9479968E-10        0.            0.            0.     122000
 -0.5370331E-12 0.6903297E-12        0.            0.            0.     032000
         0.            0.    -0.4496297E-09-0.4525626E-08        0.     203000
         0.            0.    -0.2730158E-10-0.7248711E-09        0.     113000
         0.            0.    -0.3786341E-11 0.2298306E-11        0.     023000
 -0.2139964E-09-0.2077500E-08        0.            0.            0.     104000
 -0.2473223E-11 0.1493280E-10        0.            0.            0.     014000
         0.            0.    -0.3377548E-10-0.3555582E-09        0.     005000
         0.            0.     0.2503913E-11 0.1218216E-09        0.     400100
         0.            0.     0.4465357E-11-0.4407174E-10        0.     310100
         0.            0.     0.4696773E-12 0.1259430E-10        0.     220100
         0.            0.    -0.3336673E-13 0.4543813E-12        0.     130100
 -0.9061672E-11-0.2665434E-09        0.            0.            0.     301100
 -0.8375726E-11 0.1348853E-09        0.            0.            0.     211100
 -0.1227006E-11-0.3789277E-10        0.            0.            0.     121100
  0.3809067E-13-0.5770774E-12        0.            0.            0.     031100
         0.            0.    -0.3837799E-10-0.8121684E-10        0.     202100
         0.            0.    -0.9463193E-11-0.4408438E-09        0.     112100
         0.            0.     0.1097544E-11 0.1936556E-10        0.     022100
 -0.2173422E-10-0.5671450E-09        0.            0.            0.     103100
 -0.4042863E-11 0.8292724E-10        0.            0.            0.     013100
         0.            0.     0.6309280E-11 0.5047666E-09        0.     004100
         0.            0.            0.            0.     0.4329734E-10 400001
         0.            0.            0.            0.     0.4278857E-11 310001
         0.            0.            0.            0.     0.5838426E-11 220001
         0.            0.            0.            0.    -0.3481497E-12 130001
         0.            0.            0.            0.    -0.4158832E-13 040001
         0.            0.            0.            0.     0.2066693E-10 202001
         0.            0.            0.            0.    -0.4432150E-10 112001
         0.            0.            0.            0.    -0.3388596E-12 022001
         0.            0.            0.            0.     0.4230801E-10 004001
  0.1061719E-12-0.7601336E-10        0.            0.            0.     300200
  0.5144731E-12 0.1736190E-10        0.            0.            0.     210200
 -0.6266479E-13-0.7662361E-12        0.            0.            0.     120200
         0.            0.     0.2427285E-11 0.1648322E-09        0.     201200
         0.            0.    -0.4427420E-11-0.9623326E-10        0.     111200
         0.            0.     0.2987947E-13-0.3275171E-12        0.     021200
  0.2610899E-12-0.1671733E-09        0.            0.            0.     102200
  0.1593904E-11 0.3632677E-10        0.            0.            0.     012200
         0.            0.     0.1469552E-10 0.4368735E-09        0.     003200
         0.            0.            0.            0.    -0.2890694E-10 201101
         0.            0.            0.            0.    -0.3942579E-10 111101
         0.            0.            0.            0.     0.1641837E-11 021101
         0.            0.            0.            0.     0.1014890E-09 003101
 -0.1345063E-09-0.9528265E-08        0.            0.            0.     300002
  0.6952254E-10 0.1692017E-08        0.            0.            0.     210002
 -0.1079703E-10 0.9720096E-10        0.            0.            0.     120002
 -0.7686817E-12-0.1121981E-10        0.            0.            0.     030002
         0.            0.    -0.4810888E-09 0.6597980E-08        0.     201002
         0.            0.    -0.3321091E-09-0.4691176E-08        0.     111002
         0.            0.     0.7981747E-11 0.6008129E-10        0.     021002
  0.1007556E-09-0.1844811E-07        0.            0.            0.     102002
 -0.1551133E-11 0.1104380E-08        0.            0.            0.     012002
         0.            0.     0.2310051E-09 0.1738599E-07        0.     003002
         0.            0.     0.1763984E-11 0.3018964E-10        0.     200300
         0.            0.    -0.1969890E-12-0.4444504E-11        0.     110300
         0.            0.            0.    -0.1655304E-12        0.     020300
 -0.6059962E-12-0.2469716E-10        0.            0.            0.     101300
  0.1874452E-12 0.4442193E-11        0.            0.            0.     011300
         0.            0.     0.4044970E-11 0.1129606E-09        0.     002300
         0.            0.            0.            0.     0.2076422E-10 200201
         0.            0.            0.            0.    -0.2836881E-11 110201
         0.            0.            0.            0.    -0.3223637E-13 020201
         0.            0.            0.            0.     0.5190597E-10 002201
         0.            0.     0.1901430E-09 0.3255432E-08        0.     200102
         0.            0.    -0.2195683E-10-0.2956717E-09        0.     110102
         0.            0.    -0.5575615E-12-0.1421128E-10        0.     020102
 -0.4419670E-10-0.4375620E-08        0.            0.            0.     101102
  0.2143227E-10 0.2726982E-09        0.            0.            0.     011102
         0.            0.     0.4757380E-09 0.1229877E-07        0.     002102
         0.            0.            0.            0.     0.7960625E-09 200003
         0.            0.            0.            0.    -0.1143735E-09 110003
         0.            0.            0.            0.    -0.5894240E-11 020003
         0.            0.            0.            0.     0.1296327E-08 002003
         0.    -0.6774724E-12        0.            0.            0.     100400
         0.     0.1843792E-12        0.            0.            0.     010400
         0.            0.     0.3139082E-12 0.1022100E-10        0.     001400
         0.            0.            0.            0.     0.5573960E-11 001301
 -0.1596236E-10-0.3353213E-09        0.            0.            0.     100202
  0.2882730E-12 0.3915571E-11        0.            0.            0.     010202
         0.            0.     0.6887034E-10 0.1819202E-08        0.     001202
         0.            0.            0.            0.     0.3721580E-09 001103
 -0.1819070E-08-0.2219039E-07        0.            0.            0.     100004
 -0.7775990E-10-0.1820266E-08        0.            0.            0.     010004
         0.            0.     0.2728705E-08 0.4953311E-07        0.     001004
         0.            0.            0.     0.3103862E-12        0.     000500
         0.            0.            0.            0.     0.1609127E-12 000401
         0.            0.     0.2056523E-11 0.6597870E-10        0.     000302
         0.            0.            0.            0.     0.1145000E-10 000203
         0.            0.     0.9122796E-10 0.2475327E-08        0.     000104
 ------------------------------------------------------------------------------
  0.9507488     -1.702619            0.            0.            0.     100000
  0.6226954E-01 0.9402891            0.            0.            0.     010000
         0.            0.      1.049390      1.782684            0.     001000
         0.            0.     0.6372190E-01  1.061185            0.     000100
         0.            0.            0.            0.      1.000000     000010
         0.            0.            0.            0.    -0.2312094E-04 200000
         0.            0.            0.            0.     0.4869371E-04 110000
         0.            0.            0.            0.    -0.3076670E-04 020000
         0.            0.            0.            0.    -0.2275257E-04 002000
         0.            0.            0.            0.    -0.4988737E-04 001100
  0.4917495E-03 0.1663192E-01        0.            0.            0.     100001
  0.7346109E-05 0.5898173E-03        0.            0.            0.     010001
         0.            0.    -0.4945161E-03-0.1823328E-01        0.     001001
         0.            0.            0.            0.    -0.3221792E-04 000200
         0.            0.    -0.7174905E-05-0.6192905E-03        0.     000101
 -0.1967373E-05-0.1051157E-04        0.            0.            0.     300000
 -0.2879618E-06 0.8861121E-05        0.            0.            0.     210000
 -0.1020871E-06-0.1477856E-05        0.            0.            0.     120000
 -0.2180169E-08-0.5563429E-07        0.            0.            0.     030000
         0.            0.     0.6598634E-05-0.2411728E-04        0.     201000
         0.            0.     0.8295270E-06 0.8042206E-05        0.     111000
         0.            0.     0.5009268E-07 0.1641657E-05        0.     021000
 -0.7209590E-05-0.3162817E-04        0.            0.            0.     102000
 -0.4567439E-06 0.7548018E-05        0.            0.            0.     012000
         0.            0.     0.2778701E-05-0.7806791E-05        0.     003000
         0.            0.     0.4155130E-06-0.6050169E-05        0.     200100
         0.            0.     0.8235194E-08-0.1862120E-05        0.     110100
         0.            0.     0.1526217E-08-0.3578780E-08        0.     020100
 -0.9071408E-06-0.1990517E-04        0.            0.            0.     101100
 -0.1392564E-07 0.1608159E-05        0.            0.            0.     011100
         0.            0.     0.5982616E-06-0.4293046E-05        0.     002100
         0.            0.            0.            0.     0.4639231E-06 200001
         0.            0.            0.            0.    -0.4803189E-06 110001
         0.            0.            0.            0.    -0.7397623E-08 020001
         0.            0.            0.            0.     0.4528606E-06 002001
 -0.4846811E-07-0.1844235E-05        0.            0.            0.     100200
 -0.1553086E-08-0.3749675E-08        0.            0.            0.     010200
         0.            0.     0.1178365E-06 0.2038588E-05        0.     001200
         0.            0.            0.            0.     0.5041545E-06 001101
 -0.4909519E-05-0.1624067E-03        0.            0.            0.     100002
 -0.7387022E-07-0.5825636E-05        0.            0.            0.     010002
         0.            0.     0.4950999E-05 0.1864280E-03        0.     001002
         0.            0.     0.2356406E-08 0.6563421E-07        0.     000300
         0.            0.            0.            0.     0.7089571E-08 000201
         0.            0.     0.7130194E-07 0.6267743E-05        0.     000102
         0.            0.            0.            0.    -0.2705139E-08 400000
         0.            0.            0.            0.     0.1390017E-08 310000
         0.            0.            0.            0.     0.1869990E-09 220000
         0.            0.            0.            0.     0.7299219E-10 130000
         0.            0.            0.            0.     0.9627345E-11 040000
         0.            0.            0.            0.    -0.1987481E-07 202000
         0.            0.            0.            0.     0.4955981E-08 112000
         0.            0.            0.            0.     0.3854518E-09 022000
         0.            0.            0.            0.    -0.4162237E-08 004000
         0.            0.            0.            0.    -0.8747542E-08 201100
         0.            0.            0.            0.    -0.1282594E-09 111100
         0.            0.            0.            0.    -0.1791664E-10 021100
         0.            0.            0.            0.    -0.3809164E-08 003100
  0.1694634E-07 0.2212928E-06        0.            0.            0.     300001
  0.1476631E-08-0.1050003E-06        0.            0.            0.     210001
  0.9459843E-09 0.1228318E-07        0.            0.            0.     120001
  0.2094438E-10 0.5100660E-09        0.            0.            0.     030001
         0.            0.    -0.6275941E-07 0.4448877E-06        0.     201001
         0.            0.    -0.7851331E-08-0.2405734E-07        0.     111001
         0.            0.    -0.5081804E-09-0.1541655E-07        0.     021001
  0.7492971E-07 0.6703660E-06        0.            0.            0.     102001
  0.4783951E-08-0.8062056E-07        0.            0.            0.     012001
         0.            0.    -0.3325039E-07 0.1399156E-06        0.     003001
         0.            0.            0.            0.    -0.4790296E-09 200200
         0.            0.            0.            0.     0.9544721E-11 110200
         0.            0.            0.            0.     0.1560404E-10 020200
         0.            0.            0.            0.    -0.7332239E-09 002200
         0.            0.    -0.3960662E-08 0.5075466E-07        0.     200101
         0.            0.    -0.5315345E-10 0.1974822E-07        0.     110101
         0.            0.    -0.1510404E-10 0.7072659E-10        0.     020101
  0.9402249E-08 0.2612460E-06        0.            0.            0.     101101
  0.1668883E-09-0.1466611E-07        0.            0.            0.     011101
         0.            0.    -0.7686971E-08 0.1304064E-07        0.     002101
         0.            0.            0.            0.    -0.6979779E-08 200002
         0.            0.            0.            0.     0.4733941E-08 110002
         0.            0.            0.            0.     0.7456239E-10 020002
         0.            0.            0.            0.    -0.6758241E-08 002002
         0.            0.            0.            0.    -0.9851530E-10 001300
  0.4756951E-09 0.1946645E-07        0.            0.            0.     100201
  0.1564082E-10 0.7585232E-10        0.            0.            0.     010201
         0.            0.    -0.1261011E-08-0.2351668E-07        0.     001201
         0.            0.            0.            0.    -0.5090724E-08 001102
  0.4901197E-07 0.1585242E-05        0.            0.            0.     100003
  0.7427312E-09 0.5753477E-07        0.            0.            0.     010003
         0.            0.    -0.4956472E-07-0.1905541E-05        0.     001003
         0.            0.            0.            0.     0.5809028E-11 000400
         0.            0.    -0.2446878E-10-0.7102357E-09        0.     000301
         0.            0.            0.            0.    -0.6993329E-10 000202
         0.            0.    -0.7084841E-09-0.6342969E-07        0.     000103
 -0.7456871E-11-0.4789459E-09        0.            0.            0.     500000
 -0.3687118E-11 0.1097986E-10        0.            0.            0.     410000
  0.2832492E-12-0.4062224E-10        0.            0.            0.     320000
  0.3447278E-12 0.5915082E-11        0.            0.            0.     230000
         0.     0.2825875E-12        0.            0.            0.     140000
         0.            0.    -0.9119139E-11-0.1955550E-08        0.     401000
         0.            0.    -0.1537772E-10-0.2341244E-09        0.     311000
         0.            0.     0.4815124E-12-0.2659768E-10        0.     221000
         0.            0.     0.2514350E-12-0.4403231E-11        0.     131000
         0.            0.            0.    -0.2563527E-12        0.     041000
 -0.1429854E-09-0.4083643E-08        0.            0.            0.     302000
 -0.2229134E-11-0.3497820E-09        0.            0.            0.     212000
 -0.1289182E-11-0.9327767E-10        0.            0.            0.     122000
 -0.1206272E-12 0.7105078E-11        0.            0.            0.     032000
         0.            0.    -0.9480560E-10-0.4134290E-08        0.     203000
         0.            0.    -0.3072186E-10-0.3980907E-09        0.     113000
         0.            0.     0.2660606E-11-0.9226025E-11        0.     023000
 -0.4604126E-10-0.2119399E-08        0.            0.            0.     104000
  0.7449184E-11-0.5015197E-10        0.            0.            0.     014000
         0.            0.    -0.1244079E-10-0.4910553E-09        0.     005000
         0.            0.     0.6550421E-11-0.5385016E-10        0.     400100
         0.            0.    -0.4932875E-11-0.9144036E-11        0.     310100
         0.            0.    -0.8148353E-12 0.6790330E-11        0.     220100
         0.            0.    -0.7492680E-13-0.3293401E-12        0.     130100
 -0.3030610E-10-0.4583927E-09        0.            0.            0.     301100
  0.5447741E-11 0.3709204E-10        0.            0.            0.     211100
  0.5726016E-12-0.2227031E-10        0.            0.            0.     121100
  0.3384655E-13 0.9032331E-12        0.            0.            0.     031100
         0.            0.     0.7768817E-11-0.6089642E-09        0.     202100
         0.            0.    -0.1183524E-10-0.2475888E-10        0.     112100
         0.            0.     0.5699815E-13 0.3179977E-11        0.     022100
 -0.2885493E-10-0.3393344E-09        0.            0.            0.     103100
  0.7716817E-11 0.1990352E-11        0.            0.            0.     013100
         0.            0.    -0.4120072E-11-0.1086151E-09        0.     004100
         0.            0.            0.            0.     0.4888399E-10 400001
